file,row_id,column,dq_dimension,defect_type,description
02_invoices.csv,INV-2026-004307,currency,Consistency,mixed_currency,Currency not SAR
02_invoices.csv,INV-2026-003626,currency,Consistency,mixed_currency,Currency not SAR
02_invoices.csv,INV-2026-001311,currency,Consistency,mixed_currency,Currency not SAR
02_invoices.csv,INV-2026-000897,currency,Consistency,mixed_currency,Currency not SAR
02_invoices.csv,INV-2026-004601,currency,Consistency,mixed_currency,Currency not SAR
02_invoices.csv,INV-2026-007959,currency,Consistency,mixed_currency,Currency not SAR
02_invoices.csv,INV-2026-009561,currency,Consistency,mixed_currency,Currency not SAR
02_invoices.csv,INV-2026-001257,currency,Consistency,mixed_currency,Currency not SAR
02_invoices.csv,INV-2026-003091,currency,Consistency,mixed_currency,Currency not SAR
02_invoices.csv,INV-2026-006606,currency,Consistency,mixed_currency,Currency not SAR
02_invoices.csv,INV-2026-007349,currency,Consistency,mixed_currency,Currency not SAR
02_invoices.csv,INV-2026-008966,currency,Consistency,mixed_currency,Currency not SAR
02_invoices.csv,INV-2026-007563,currency,Consistency,mixed_currency,Currency not SAR
02_invoices.csv,INV-2026-002758,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-006159,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-008619,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-007813,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-002624,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-001630,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-006377,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-000346,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-006369,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-000445,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-002006,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-002395,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-000190,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-000929,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-006968,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-005679,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-004005,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-006796,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-004331,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-000039,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-002629,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-001850,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-007707,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-003371,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-006884,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-008885,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-005795,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-004977,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-006472,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-001665,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-001813,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-009321,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-007000,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-005754,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-006162,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-003656,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-001780,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-009268,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-000801,cost_center,Completeness,missing_value,Cost center empty
02_invoices.csv,INV-2026-002097,cost_center,Completeness,missing_value,Cost center empty
03_employees_payroll.csv,E00022,national_id,Validity,bad_checksum_or_length,National ID fails Luhn/length
03_employees_payroll.csv,E01026,national_id,Validity,bad_checksum_or_length,National ID fails Luhn/length
03_employees_payroll.csv,E01243,national_id,Validity,bad_checksum_or_length,National ID fails Luhn/length
03_employees_payroll.csv,E00668,national_id,Validity,bad_checksum_or_length,National ID fails Luhn/length
03_employees_payroll.csv,E01084,national_id,Validity,bad_checksum_or_length,National ID fails Luhn/length
03_employees_payroll.csv,E01801,national_id,Validity,bad_checksum_or_length,National ID fails Luhn/length
03_employees_payroll.csv,E00516,national_id,Validity,bad_checksum_or_length,National ID fails Luhn/length
03_employees_payroll.csv,E01846,national_id,Validity,bad_checksum_or_length,National ID fails Luhn/length
03_employees_payroll.csv,E00429,national_id,Validity,bad_checksum_or_length,National ID fails Luhn/length
03_employees_payroll.csv,E01514,national_id,Validity,bad_checksum_or_length,National ID fails Luhn/length
03_employees_payroll.csv,E00220,national_id,Validity,bad_checksum_or_length,National ID fails Luhn/length
03_employees_payroll.csv,E01642,national_id,Validity,bad_checksum_or_length,National ID fails Luhn/length
03_employees_payroll.csv,E00541,national_id,Validity,bad_checksum_or_length,National ID fails Luhn/length
03_employees_payroll.csv,E00030,national_id,Validity,bad_checksum_or_length,National ID fails Luhn/length
03_employees_payroll.csv,E00264,national_id,Validity,bad_checksum_or_length,National ID fails Luhn/length
03_employees_payroll.csv,E01110,national_id,Validity,bad_checksum_or_length,National ID fails Luhn/length
03_employees_payroll.csv,E00185,national_id,Validity,bad_checksum_or_length,National ID fails Luhn/length
03_employees_payroll.csv,E01092,national_id,Validity,bad_checksum_or_length,National ID fails Luhn/length
03_employees_payroll.csv,E00360,national_id,Validity,bad_checksum_or_length,National ID fails Luhn/length
03_employees_payroll.csv,E00159,national_id,Validity,bad_checksum_or_length,National ID fails Luhn/length
03_employees_payroll.csv,E00362,bank_iban,Completeness,missing_value,Required field empty
03_employees_payroll.csv,E01763,mobile,Completeness,missing_value,Required field empty
03_employees_payroll.csv,E00830,bank_iban,Completeness,missing_value,Required field empty
03_employees_payroll.csv,E01149,mobile,Completeness,missing_value,Required field empty
03_employees_payroll.csv,E01455,bank_iban,Completeness,missing_value,Required field empty
03_employees_payroll.csv,E01808,bank_iban,Completeness,missing_value,Required field empty
03_employees_payroll.csv,E01142,mobile,Completeness,missing_value,Required field empty
03_employees_payroll.csv,E01639,mobile,Completeness,missing_value,Required field empty
03_employees_payroll.csv,E00599,mobile,Completeness,missing_value,Required field empty
03_employees_payroll.csv,E01737,mobile,Completeness,missing_value,Required field empty
03_employees_payroll.csv,E01938,mobile,Completeness,missing_value,Required field empty
03_employees_payroll.csv,E00205,mobile,Completeness,missing_value,Required field empty
03_employees_payroll.csv,E00537,bank_iban,Completeness,missing_value,Required field empty
03_employees_payroll.csv,E00314,mobile,Completeness,missing_value,Required field empty
03_employees_payroll.csv,E01031,mobile,Completeness,missing_value,Required field empty
03_employees_payroll.csv,E00180,bank_iban,Completeness,missing_value,Required field empty
03_employees_payroll.csv,E00008,mobile,Completeness,missing_value,Required field empty
03_employees_payroll.csv,E00798,mobile,Completeness,missing_value,Required field empty
03_employees_payroll.csv,E00988,mobile,Completeness,missing_value,Required field empty
03_employees_payroll.csv,E01659,mobile,Completeness,missing_value,Required field empty
03_employees_payroll.csv,E00772,national_id,Uniqueness,duplicate_id,Same national_id as E01561
03_employees_payroll.csv,E00283,national_id,Uniqueness,duplicate_id,Same national_id as E01975
03_employees_payroll.csv,E01397,national_id,Uniqueness,duplicate_id,Same national_id as E01071
03_employees_payroll.csv,E01197,national_id,Uniqueness,duplicate_id,Same national_id as E01303
03_employees_payroll.csv,E00896,national_id,Uniqueness,duplicate_id,Same national_id as E00855
03_employees_payroll.csv,E00751,monthly_salary_sar,Accuracy,out_of_range,"Salary implausible (0, negative, or extreme)"
03_employees_payroll.csv,E01240,monthly_salary_sar,Accuracy,out_of_range,"Salary implausible (0, negative, or extreme)"
03_employees_payroll.csv,E00662,monthly_salary_sar,Accuracy,out_of_range,"Salary implausible (0, negative, or extreme)"
03_employees_payroll.csv,E01061,monthly_salary_sar,Accuracy,out_of_range,"Salary implausible (0, negative, or extreme)"
03_employees_payroll.csv,E01200,monthly_salary_sar,Accuracy,out_of_range,"Salary implausible (0, negative, or extreme)"
03_employees_payroll.csv,E00173,monthly_salary_sar,Accuracy,out_of_range,"Salary implausible (0, negative, or extreme)"
03_employees_payroll.csv,E00355,monthly_salary_sar,Accuracy,out_of_range,"Salary implausible (0, negative, or extreme)"
03_employees_payroll.csv,E01364,monthly_salary_sar,Accuracy,out_of_range,"Salary implausible (0, negative, or extreme)"
03_employees_payroll.csv,E00550,hire_date,Timeliness,stale_record,Hire date very old with no record refresh
03_employees_payroll.csv,E00258,hire_date,Timeliness,stale_record,Hire date very old with no record refresh
03_employees_payroll.csv,E01419,hire_date,Timeliness,stale_record,Hire date very old with no record refresh
03_employees_payroll.csv,E01583,hire_date,Timeliness,stale_record,Hire date very old with no record refresh
03_employees_payroll.csv,E01855,hire_date,Timeliness,stale_record,Hire date very old with no record refresh
03_employees_payroll.csv,E01520,hire_date,Timeliness,stale_record,Hire date very old with no record refresh
03_employees_payroll.csv,E00213,hire_date,Timeliness,stale_record,Hire date very old with no record refresh
03_employees_payroll.csv,E01585,hire_date,Timeliness,stale_record,Hire date very old with no record refresh
03_employees_payroll.csv,E01057,hire_date,Timeliness,stale_record,Hire date very old with no record refresh
03_employees_payroll.csv,E00122,hire_date,Timeliness,stale_record,Hire date very old with no record refresh
04_citizen_service_requests.csv,REQ-001372,request_id,Uniqueness,duplicate_request,Same request_id appears twice
04_citizen_service_requests.csv,REQ-001503,request_id,Uniqueness,duplicate_request,Same request_id appears twice
04_citizen_service_requests.csv,REQ-000544,request_id,Uniqueness,duplicate_request,Same request_id appears twice
04_citizen_service_requests.csv,REQ-000471,request_id,Uniqueness,duplicate_request,Same request_id appears twice
04_citizen_service_requests.csv,REQ-000727,request_id,Uniqueness,duplicate_request,Same request_id appears twice
04_citizen_service_requests.csv,REQ-001725,request_id,Uniqueness,duplicate_request,Same request_id appears twice
04_citizen_service_requests.csv,REQ-000959,request_id,Uniqueness,duplicate_request,Same request_id appears twice
04_citizen_service_requests.csv,REQ-002126,request_id,Uniqueness,duplicate_request,Same request_id appears twice
04_citizen_service_requests.csv,REQ-002884,request_id,Uniqueness,duplicate_request,Same request_id appears twice
04_citizen_service_requests.csv,REQ-000008,request_id,Uniqueness,duplicate_request,Same request_id appears twice
04_citizen_service_requests.csv,REQ-002023,request_id,Uniqueness,duplicate_request,Same request_id appears twice
04_citizen_service_requests.csv,REQ-000741,request_id,Uniqueness,duplicate_request,Same request_id appears twice
04_citizen_service_requests.csv,REQ-000489,request_id,Uniqueness,duplicate_request,Same request_id appears twice
04_citizen_service_requests.csv,REQ-002308,request_id,Uniqueness,duplicate_request,Same request_id appears twice
04_citizen_service_requests.csv,REQ-001851,request_id,Uniqueness,duplicate_request,Same request_id appears twice
04_citizen_service_requests.csv,REQ-002161,request_text_ar,Completeness,missing_value,Empty request body
04_citizen_service_requests.csv,REQ-002977,request_text_ar,Completeness,missing_value,Empty request body
04_citizen_service_requests.csv,REQ-000201,request_text_ar,Completeness,missing_value,Empty request body
04_citizen_service_requests.csv,REQ-000704,request_text_ar,Completeness,missing_value,Empty request body
04_citizen_service_requests.csv,REQ-001675,request_text_ar,Completeness,missing_value,Empty request body
04_citizen_service_requests.csv,REQ-001269,request_text_ar,Completeness,missing_value,Empty request body
04_citizen_service_requests.csv,REQ-001068,request_text_ar,Completeness,missing_value,Empty request body
04_citizen_service_requests.csv,REQ-001287,status,Consistency,inconsistent_encoding,Status not standardized to Arabic values
04_citizen_service_requests.csv,REQ-000799,status,Consistency,inconsistent_encoding,Status not standardized to Arabic values
04_citizen_service_requests.csv,REQ-001896,status,Consistency,inconsistent_encoding,Status not standardized to Arabic values
04_citizen_service_requests.csv,REQ-001987,status,Consistency,inconsistent_encoding,Status not standardized to Arabic values
04_citizen_service_requests.csv,REQ-000339,status,Consistency,inconsistent_encoding,Status not standardized to Arabic values
04_citizen_service_requests.csv,REQ-000455,status,Consistency,inconsistent_encoding,Status not standardized to Arabic values
04_citizen_service_requests.csv,REQ-000357,status,Consistency,inconsistent_encoding,Status not standardized to Arabic values
04_citizen_service_requests.csv,REQ-002976,status,Consistency,inconsistent_encoding,Status not standardized to Arabic values
04_citizen_service_requests.csv,REQ-001638,status,Consistency,inconsistent_encoding,Status not standardized to Arabic values
04_citizen_service_requests.csv,REQ-002403,status,Consistency,inconsistent_encoding,Status not standardized to Arabic values
05_documents_register.csv,DOC-00001,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00002,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00003,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00004,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00005,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00006,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00007,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00008,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00009,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00010,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00011,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00012,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00013,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00014,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00015,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00016,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00017,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00018,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00019,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00020,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00021,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00022,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00023,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00024,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00025,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00026,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00027,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00028,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00029,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00030,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00031,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00032,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00033,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00034,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00035,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00036,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00037,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00038,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00039,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00040,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00041,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00042,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00043,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00044,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00045,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00046,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00047,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00048,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00049,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00050,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00051,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00052,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00053,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00054,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00055,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00056,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00057,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00058,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00059,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00060,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00061,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00062,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00063,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00064,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00065,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00066,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00067,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00068,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00069,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00070,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00071,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00072,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00073,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00074,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00075,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00076,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00077,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00078,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00079,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00080,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00081,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00082,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00083,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00084,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00085,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00086,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00087,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00088,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00089,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00090,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00091,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00092,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00093,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00094,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00095,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00096,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00097,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00098,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00099,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00100,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00101,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00102,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00103,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00104,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00105,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00106,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00107,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00108,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00109,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00110,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00111,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00112,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00113,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00114,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00115,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00116,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00117,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00118,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00119,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00120,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00121,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00122,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00123,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00124,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00125,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00126,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00127,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00128,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00129,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00130,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00131,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00132,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00133,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00134,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00135,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00136,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00137,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00138,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00139,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00140,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00141,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00142,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00143,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00144,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00145,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00146,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00147,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00148,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00149,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00150,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00151,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
05_documents_register.csv,DOC-00152,current_label,Completeness,unclassified,No classification label -> NDMO default = مقيّد
